Kategorie: Alle Kategorien

Region,Wohnung: (20.09.16 bis 20.09.16)
Uri,100
Obwalden,88
Appenzell Ausserrhoden,76
Schwyz,68
Luzern,35
Aargau,31
Graubünden,29
Thurgau,28
Basel-Landschaft,27
Sankt Gallen,22
Zug,21
Basel-Stadt,15
Bern,13
Zürich,12
Wallis,9
Freiburg,9
Solothurn,9
Waadt,3
Appenzell Innerrhoden,
Genf,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Tessin,
