Kategorie: Alle Kategorien

Region,Wohnung: (10.05.17 bis 10.05.17)
Obwalden,100
Uri,58
Schaffhausen,52
Schwyz,26
Graubünden,23
Thurgau,22
Aargau,16
Freiburg,14
Zürich,13
Solothurn,13
Sankt Gallen,12
Luzern,11
Bern,9
Zug,8
Basel-Stadt,7
Basel-Landschaft,6
Tessin,3
Waadt,2
Genf,1
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Wallis,
