Kategorie: Alle Kategorien

Region,Wohnung: (01.11.15 bis 01.11.15)
Schwyz,100
Schaffhausen,73
Graubünden,40
Solothurn,29
Thurgau,26
Basel-Stadt,18
Zug,18
Tessin,15
Sankt Gallen,14
Basel-Landschaft,14
Aargau,14
Zürich,13
Luzern,13
Wallis,11
Bern,10
Genf,8
Waadt,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Uri,
