Kategorie: Alle Kategorien

Region,Wohnung: (17.09.17 bis 17.09.17)
Schaffhausen,100
Jura,92
Graubünden,80
Schwyz,69
Basel-Landschaft,58
Luzern,58
Sankt Gallen,54
Bern,52
Zug,44
Wallis,44
Solothurn,43
Zürich,37
Basel-Stadt,34
Thurgau,31
Aargau,31
Tessin,12
Waadt,4
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Genf,
Glarus,
Neuenburg,
Nidwalden,
Obwalden,
Uri,
