Kategorie: Alle Kategorien

Region,Wohnung: (21.05.17 bis 21.05.17)
Nidwalden,100
Sankt Gallen,55
Luzern,53
Basel-Landschaft,43
Aargau,38
Thurgau,37
Basel-Stadt,33
Schwyz,30
Bern,30
Zürich,28
Solothurn,25
Neuenburg,22
Freiburg,12
Tessin,10
Genf,6
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Graubünden,
Jura,
Obwalden,
Schaffhausen,
Uri,
Waadt,
Wallis,
Zug,
