Kategorie: Alle Kategorien

Region,Wohnung: (20.11.16 bis 20.11.16)
Obwalden,100
Appenzell Ausserrhoden,69
Zug,38
Luzern,32
Sankt Gallen,31
Thurgau,29
Basel-Stadt,28
Graubünden,25
Schwyz,22
Bern,21
Zürich,16
Tessin,14
Basel-Landschaft,13
Aargau,13
Wallis,9
Solothurn,9
Genf,6
Appenzell Innerrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Uri,
Waadt,
