Kategorie: Alle Kategorien

Region,Wohnung: (24.09.15 bis 24.09.15)
Schaffhausen,100
Thurgau,74
Graubünden,74
Basel-Landschaft,66
Sankt Gallen,66
Solothurn,62
Luzern,54
Aargau,35
Bern,35
Zürich,32
Freiburg,29
Basel-Stadt,28
Tessin,20
Genf,13
Waadt,8
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schwyz,
Uri,
Wallis,
Zug,
