Kategorie: Alle Kategorien

Region,Wohnung: (28.09.16 bis 28.09.16)
Obwalden,100
Jura,26
Schwyz,15
Basel-Landschaft,13
Solothurn,12
Graubünden,11
Luzern,11
Sankt Gallen,10
Thurgau,9
Zürich,9
Basel-Stadt,7
Zug,7
Bern,6
Aargau,5
Wallis,4
Freiburg,4
Waadt,3
Genf,1
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Neuenburg,
Nidwalden,
Schaffhausen,
Tessin,
Uri,
