Kategorie: Alle Kategorien

Region,Wohnung: (13.05.17 bis 13.05.17)
Glarus,100
Schwyz,41
Luzern,31
Thurgau,27
Solothurn,25
Zug,24
Basel-Stadt,22
Sankt Gallen,19
Aargau,16
Bern,15
Zürich,15
Basel-Landschaft,11
Wallis,9
Tessin,7
Genf,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Graubünden,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Uri,
Waadt,
