Kategorie: Alle Kategorien

Region,Wohnung: (15.09.17 bis 15.09.17)
Appenzell Innerrhoden,100
Glarus,37
Appenzell Ausserrhoden,36
Schaffhausen,15
Solothurn,14
Graubünden,14
Basel-Landschaft,12
Sankt Gallen,11
Luzern,10
Aargau,8
Schwyz,8
Bern,7
Zürich,6
Basel-Stadt,6
Zug,6
Thurgau,5
Tessin,2
Genf,1
Freiburg,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Uri,
Waadt,
Wallis,
