Kategorie: Alle Kategorien

Region,Wohnung: (02.03.16 bis 02.03.16)
Nidwalden,100
Appenzell Ausserrhoden,50
Schaffhausen,28
Solothurn,20
Graubünden,19
Zug,18
Thurgau,18
Aargau,17
Schwyz,16
Basel-Landschaft,15
Sankt Gallen,13
Luzern,13
Zürich,13
Basel-Stadt,12
Bern,11
Freiburg,5
Tessin,4
Genf,3
Waadt,3
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
Uri,
Wallis,
