Kategorie: Alle Kategorien

Region,Wohnung: (09.04.16 bis 09.04.16)
Glarus,100
Obwalden,86
Uri,74
Basel-Landschaft,35
Aargau,31
Thurgau,30
Graubünden,25
Zug,24
Bern,17
Sankt Gallen,16
Luzern,14
Basel-Stadt,14
Freiburg,13
Wallis,12
Zürich,11
Solothurn,10
Genf,4
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Schwyz,
Tessin,
Waadt,
