Kategorie: Alle Kategorien

Region,Wohnung: (13.10.15 bis 13.10.15)
Basel-Landschaft,100
Schaffhausen,81
Solothurn,35
Sankt Gallen,29
Thurgau,29
Bern,25
Basel-Stadt,25
Luzern,24
Zürich,22
Tessin,14
Aargau,12
Genf,9
Waadt,5
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Glarus,
Graubünden,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schwyz,
Uri,
Wallis,
Zug,
