Kategorie: Alle Kategorien

Region,Wohnung: (25.07.17 bis 25.07.17)
Obwalden,100
Zug,48
Luzern,38
Schwyz,35
Basel-Stadt,31
Thurgau,30
Aargau,24
Basel-Landschaft,23
Graubünden,22
Sankt Gallen,22
Solothurn,21
Bern,14
Zürich,12
Freiburg,10
Wallis,9
Tessin,6
Genf,3
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Uri,
