Kategorie: Alle Kategorien

Region,Wohnung: (09.12.15 bis 09.12.15)
Basel-Landschaft,100
Graubünden,86
Schaffhausen,79
Zug,54
Schwyz,50
Aargau,36
Luzern,35
Sankt Gallen,32
Thurgau,29
Zürich,28
Basel-Stadt,28
Freiburg,23
Bern,10
Genf,5
Waadt,5
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Solothurn,
Tessin,
Uri,
Wallis,
