Kategorie: Alle Kategorien

Region,Wohnung: (11.09.16 bis 11.09.16)
Uri,100
Obwalden,88
Appenzell Ausserrhoden,63
Schaffhausen,37
Thurgau,31
Basel-Landschaft,26
Solothurn,24
Basel-Stadt,20
Schwyz,19
Zürich,18
Luzern,17
Sankt Gallen,17
Zug,16
Aargau,16
Bern,15
Graubünden,15
Genf,5
Appenzell Innerrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Tessin,
Waadt,
Wallis,
