Kategorie: Alle Kategorien

Region,Wohnung: (19.03.18 bis 19.03.18)
Uri,100
Schaffhausen,92
Nidwalden,89
Obwalden,86
Appenzell Ausserrhoden,75
Solothurn,63
Luzern,54
Basel-Landschaft,53
Graubünden,49
Thurgau,49
Aargau,49
Schwyz,46
Bern,43
Sankt Gallen,39
Zug,37
Zürich,35
Wallis,21
Basel-Stadt,20
Neuenburg,18
Tessin,16
Freiburg,11
Waadt,7
Genf,4
Appenzell Innerrhoden,
Glarus,
Jura,
