Kategorie: Alle Kategorien

Region,Wohnung: (17.12.16 bis 17.12.16)
Uri,100
Appenzell Ausserrhoden,56
Schaffhausen,36
Sankt Gallen,22
Thurgau,22
Solothurn,21
Graubünden,18
Schwyz,17
Zug,14
Aargau,13
Luzern,10
Basel-Stadt,10
Bern,9
Zürich,8
Genf,2
Appenzell Innerrhoden,
Basel-Landschaft,
Freiburg,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Tessin,
Waadt,
Wallis,
