Kategorie: Alle Kategorien

Region,Wohnung: (07.01.16 bis 07.01.16)
Schaffhausen,100
Solothurn,40
Thurgau,34
Luzern,34
Schwyz,29
Zug,25
Bern,24
Tessin,23
Zürich,23
Basel-Stadt,22
Freiburg,22
Basel-Landschaft,21
Aargau,21
Wallis,21
Sankt Gallen,16
Graubünden,12
Genf,12
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Uri,
