Kategorie: Alle Kategorien

Region,Wohnung: (13.07.17 bis 13.07.17)
Uri,100
Appenzell Ausserrhoden,84
Thurgau,47
Aargau,38
Graubünden,34
Solothurn,28
Schwyz,25
Basel-Landschaft,21
Sankt Gallen,18
Basel-Stadt,17
Bern,16
Zürich,15
Freiburg,11
Wallis,11
Waadt,5
Genf,3
Appenzell Innerrhoden,
Glarus,
Jura,
Luzern,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Tessin,
Zug,
