Kategorie: Alle Kategorien

Region,Wohnung: (03.09.17 bis 03.09.17)
Schwyz,100
Luzern,54
Solothurn,52
Thurgau,47
Sankt Gallen,46
Basel-Stadt,46
Graubünden,45
Aargau,44
Basel-Landschaft,38
Zürich,27
Zug,23
Bern,23
Neuenburg,20
Wallis,12
Freiburg,11
Genf,7
Waadt,6
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Nidwalden,
Obwalden,
Schaffhausen,
Tessin,
Uri,
