Kategorie: Alle Kategorien

Region,Wohnung: (15.08.16 bis 15.08.16)
Uri,100
Schaffhausen,80
Solothurn,41
Thurgau,26
Luzern,26
Sankt Gallen,25
Schwyz,25
Basel-Landschaft,21
Bern,20
Zug,19
Basel-Stadt,18
Aargau,17
Zürich,16
Graubünden,11
Wallis,9
Tessin,8
Genf,3
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
