Kategorie: Alle Kategorien

Region,Wohnung: (10.08.17 bis 10.08.17)
Appenzell Ausserrhoden,100
Nidwalden,83
Zug,67
Thurgau,56
Schwyz,54
Aargau,49
Sankt Gallen,42
Bern,29
Basel-Landschaft,28
Graubünden,27
Zürich,26
Basel-Stadt,25
Solothurn,23
Freiburg,19
Luzern,13
Wallis,10
Tessin,9
Genf,6
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
Schaffhausen,
Uri,
Waadt,
