Kategorie: Alle Kategorien

Region,Wohnung: (27.06.16 bis 27.06.16)
Glarus,100
Obwalden,32
Schaffhausen,18
Zug,12
Graubünden,12
Schwyz,11
Sankt Gallen,9
Thurgau,6
Basel-Stadt,6
Solothurn,6
Zürich,5
Basel-Landschaft,5
Bern,5
Aargau,4
Luzern,3
Wallis,3
Tessin,2
Genf,1
Waadt,1
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Jura,
Neuenburg,
Nidwalden,
Uri,
