Kategorie: Alle Kategorien

Region,Wohnung: (16.06.18 bis 16.06.18)
Uri,100
Nidwalden,42
Jura,28
Zug,27
Aargau,17
Luzern,17
Basel-Stadt,17
Basel-Landschaft,17
Bern,16
Thurgau,15
Zürich,14
Sankt Gallen,13
Schwyz,12
Tessin,11
Solothurn,11
Graubünden,9
Freiburg,6
Wallis,5
Waadt,1
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Genf,
Glarus,
Neuenburg,
Obwalden,
Schaffhausen,
