Kategorie: Alle Kategorien

Region,Wohnung: (23.10.17 bis 23.10.17)
Obwalden,100
Uri,52
Glarus,51
Appenzell Ausserrhoden,44
Schwyz,29
Thurgau,25
Luzern,21
Basel-Landschaft,20
Zug,20
Wallis,18
Graubünden,17
Zürich,17
Aargau,15
Basel-Stadt,14
Solothurn,13
Bern,11
Sankt Gallen,10
Tessin,5
Freiburg,5
Genf,5
Waadt,4
Appenzell Innerrhoden,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
