Kategorie: Alle Kategorien

Region,Wohnung: (22.03.17 bis 22.03.17)
Nidwalden,100
Glarus,65
Schaffhausen,58
Appenzell Ausserrhoden,46
Sankt Gallen,26
Thurgau,24
Aargau,23
Graubünden,23
Schwyz,22
Basel-Landschaft,21
Zug,20
Solothurn,16
Zürich,16
Basel-Stadt,14
Bern,14
Luzern,14
Freiburg,6
Genf,4
Waadt,1
Appenzell Innerrhoden,
Jura,
Neuenburg,
Obwalden,
Tessin,
Uri,
Wallis,
