Kategorie: Alle Kategorien

Region,Wohnung: (16.10.16 bis 16.10.16)
Uri,100
Schaffhausen,78
Appenzell Ausserrhoden,70
Nidwalden,67
Thurgau,33
Aargau,26
Sankt Gallen,19
Basel-Stadt,18
Solothurn,15
Zürich,15
Luzern,13
Basel-Landschaft,11
Graubünden,11
Bern,9
Wallis,7
Tessin,5
Genf,5
Appenzell Innerrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Obwalden,
Schwyz,
Waadt,
Zug,
