Kategorie: Alle Kategorien

Region,Wohnung: (23.09.16 bis 23.09.16)
Obwalden,100
Schaffhausen,50
Luzern,39
Schwyz,27
Sankt Gallen,26
Solothurn,22
Basel-Stadt,21
Aargau,18
Bern,16
Zürich,14
Basel-Landschaft,13
Freiburg,10
Wallis,10
Genf,3
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Graubünden,
Jura,
Neuenburg,
Nidwalden,
Thurgau,
Tessin,
Uri,
Zug,
