Kategorie: Alle Kategorien

Region,Wohnung: (09.04.17 bis 09.04.17)
Glarus,100
Uri,87
Obwalden,68
Solothurn,31
Sankt Gallen,25
Aargau,22
Basel-Stadt,22
Basel-Landschaft,21
Bern,20
Graubünden,20
Luzern,19
Schwyz,18
Zürich,16
Zug,16
Thurgau,12
Freiburg,8
Wallis,7
Tessin,6
Genf,2
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
