Kategorie: Alle Kategorien

Region,Wohnung: (09.09.16 bis 09.09.16)
Obwalden,100
Aargau,35
Sankt Gallen,28
Bern,22
Solothurn,20
Basel-Landschaft,19
Zug,16
Zürich,15
Thurgau,15
Graubünden,12
Basel-Stadt,11
Freiburg,10
Wallis,9
Luzern,7
Tessin,6
Waadt,4
Genf,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Schwyz,
Uri,
