Kategorie: Alle Kategorien

Region,Wohnung: (05.06.17 bis 05.06.17)
Appenzell Innerrhoden,100
Schaffhausen,26
Nidwalden,24
Graubünden,15
Schwyz,15
Zug,15
Basel-Landschaft,10
Thurgau,9
Luzern,8
Aargau,8
Zürich,7
Bern,7
Basel-Stadt,7
Solothurn,6
Sankt Gallen,6
Wallis,3
Waadt,2
Genf,1
Appenzell Ausserrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Obwalden,
Tessin,
Uri,
