Kategorie: Alle Kategorien

Region,Wohnung: (24.08.18 bis 24.08.18)
Glarus,100
Obwalden,78
Graubünden,77
Luzern,58
Sankt Gallen,57
Schaffhausen,53
Basel-Stadt,51
Schwyz,51
Zug,50
Aargau,48
Bern,42
Basel-Landschaft,41
Thurgau,38
Zürich,31
Solothurn,29
Neuenburg,22
Wallis,10
Waadt,9
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Genf,
Jura,
Nidwalden,
Tessin,
Uri,
