Kategorie: Alle Kategorien

Region,Wohnung: (18.01.17 bis 18.01.17)
Uri,100
Schaffhausen,80
Appenzell Ausserrhoden,72
Schwyz,56
Basel-Landschaft,43
Thurgau,40
Solothurn,32
Basel-Stadt,31
Luzern,29
Zug,29
Bern,23
Zürich,22
Sankt Gallen,22
Graubünden,20
Aargau,19
Freiburg,9
Tessin,9
Genf,2
Waadt,2
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Wallis,
