Kategorie: Alle Kategorien

Region,Wohnung: (13.10.17 bis 13.10.17)
Appenzell Innerrhoden,100
Nidwalden,22
Schaffhausen,15
Schwyz,15
Luzern,12
Basel-Landschaft,11
Basel-Stadt,9
Graubünden,8
Solothurn,8
Thurgau,7
Aargau,7
Bern,6
Zürich,6
Zug,5
Sankt Gallen,4
Wallis,3
Genf,2
Tessin,2
Waadt,2
Appenzell Ausserrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Obwalden,
Uri,
