Kategorie: Alle Kategorien

Region,Wohnung: (27.07.16 bis 27.07.16)
Uri,100
Glarus,63
Schwyz,27
Schaffhausen,20
Zug,16
Solothurn,13
Basel-Landschaft,12
Aargau,9
Zürich,9
Bern,8
Sankt Gallen,7
Graubünden,7
Basel-Stadt,7
Luzern,7
Thurgau,6
Wallis,4
Tessin,3
Genf,1
Waadt,1
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
