Kategorie: Alle Kategorien

Region,Wohnung: (15.10.15 bis 15.10.15)
Solothurn,100
Schaffhausen,86
Zug,60
Aargau,47
Freiburg,45
Basel-Landschaft,41
Graubünden,37
Zürich,33
Thurgau,31
Luzern,28
Sankt Gallen,26
Bern,23
Basel-Stadt,15
Waadt,6
Genf,6
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schwyz,
Tessin,
Uri,
Wallis,
