Kategorie: Alle Kategorien

Region,Wohnung: (09.06.16 bis 09.06.16)
Appenzell Innerrhoden,100
Glarus,37
Obwalden,33
Zug,15
Thurgau,13
Basel-Landschaft,9
Solothurn,9
Schwyz,7
Aargau,5
Graubünden,5
Basel-Stadt,4
Zürich,4
Luzern,4
Sankt Gallen,4
Bern,4
Freiburg,3
Tessin,2
Waadt,1
Genf,1
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Uri,
Wallis,
