Kategorie: Alle Kategorien

Region,Wohnung: (06.05.18 bis 06.05.18)
Appenzell Ausserrhoden,100
Uri,75
Schwyz,67
Obwalden,60
Schaffhausen,51
Graubünden,44
Aargau,37
Thurgau,35
Basel-Stadt,33
Sankt Gallen,32
Luzern,29
Bern,29
Zug,28
Zürich,26
Solothurn,23
Basel-Landschaft,18
Freiburg,8
Waadt,5
Appenzell Innerrhoden,
Genf,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Tessin,
Wallis,
