Kategorie: Alle Kategorien

Region,Wohnung: (11.11.16 bis 11.11.16)
Appenzell Ausserrhoden,100
Nidwalden,84
Obwalden,57
Schwyz,44
Schaffhausen,40
Graubünden,30
Solothurn,16
Aargau,16
Sankt Gallen,15
Zug,14
Luzern,13
Basel-Stadt,13
Freiburg,11
Thurgau,9
Zürich,9
Bern,8
Basel-Landschaft,7
Waadt,3
Genf,1
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Tessin,
Uri,
Wallis,
