Kategorie: Alle Kategorien

Region,Wohnung: (15.07.16 bis 15.07.16)
Nidwalden,100
Graubünden,56
Thurgau,37
Aargau,29
Luzern,28
Solothurn,28
Sankt Gallen,26
Basel-Stadt,24
Zug,21
Basel-Landschaft,16
Freiburg,14
Zürich,14
Bern,12
Genf,7
Waadt,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
Schaffhausen,
Schwyz,
Tessin,
Uri,
Wallis,
