Kategorie: Alle Kategorien

Region,Wohnung: (23.05.17 bis 23.05.17)
Schaffhausen,100
Appenzell Ausserrhoden,90
Glarus,82
Nidwalden,64
Schwyz,45
Jura,44
Solothurn,38
Thurgau,32
Basel-Landschaft,27
Aargau,23
Luzern,23
Graubünden,22
Sankt Gallen,21
Zürich,17
Bern,13
Zug,12
Basel-Stadt,8
Waadt,4
Genf,4
Appenzell Innerrhoden,
Freiburg,
Neuenburg,
Obwalden,
Tessin,
Uri,
Wallis,
