Kategorie: Alle Kategorien

Region,Wohnung: (17.03.17 bis 17.03.17)
Glarus,100
Nidwalden,65
Appenzell Ausserrhoden,56
Graubünden,55
Schaffhausen,36
Aargau,31
Zug,27
Luzern,25
Sankt Gallen,22
Schwyz,20
Solothurn,20
Basel-Landschaft,19
Thurgau,18
Zürich,15
Basel-Stadt,13
Freiburg,13
Neuenburg,12
Tessin,11
Wallis,7
Bern,7
Genf,4
Appenzell Innerrhoden,
Jura,
Obwalden,
Uri,
Waadt,
