Kategorie: Alle Kategorien

Region,Wohnung: (28.05.18 bis 28.05.18)
Appenzell Innerrhoden,100
Uri,43
Obwalden,35
Nidwalden,31
Schaffhausen,29
Thurgau,28
Luzern,28
Basel-Landschaft,26
Solothurn,22
Schwyz,22
Aargau,19
Graubünden,18
Zug,16
Bern,16
Basel-Stadt,15
Zürich,15
Sankt Gallen,13
Neuenburg,7
Tessin,7
Wallis,5
Waadt,3
Genf,2
Appenzell Ausserrhoden,
Freiburg,
Glarus,
Jura,
