Kategorie: Alle Kategorien

Region,Wohnung: (11.04.16 bis 11.04.16)
Glarus,100
Obwalden,91
Zug,34
Luzern,22
Zürich,20
Graubünden,19
Sankt Gallen,18
Schwyz,18
Bern,17
Basel-Landschaft,17
Basel-Stadt,15
Aargau,14
Thurgau,11
Solothurn,11
Freiburg,11
Wallis,7
Waadt,3
Genf,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Tessin,
Uri,
