Kategorie: Alle Kategorien

Region,Wohnung: (22.03.18 bis 22.03.18)
Appenzell Innerrhoden,100
Schaffhausen,45
Nidwalden,34
Thurgau,33
Appenzell Ausserrhoden,29
Solothurn,25
Graubünden,24
Schwyz,22
Sankt Gallen,22
Jura,20
Aargau,18
Basel-Landschaft,17
Bern,16
Luzern,14
Zürich,13
Zug,12
Basel-Stadt,8
Freiburg,7
Wallis,4
Tessin,4
Waadt,2
Genf,2
Glarus,
Neuenburg,
Obwalden,
Uri,
