Kategorie: Alle Kategorien

Region,Wohnung: (07.09.17 bis 07.09.17)
Obwalden,100
Uri,92
Nidwalden,82
Luzern,46
Schaffhausen,45
Graubünden,43
Basel-Stadt,34
Solothurn,33
Sankt Gallen,33
Zürich,25
Bern,24
Aargau,23
Thurgau,23
Freiburg,22
Basel-Landschaft,19
Zug,17
Tessin,8
Waadt,5
Genf,4
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Schwyz,
Wallis,
