Kategorie: Alle Kategorien

Region,Wohnung: (02.01.18 bis 02.01.18)
Uri,100
Glarus,59
Appenzell Ausserrhoden,57
Schwyz,50
Obwalden,44
Thurgau,38
Solothurn,36
Aargau,35
Sankt Gallen,30
Luzern,28
Schaffhausen,26
Basel-Landschaft,24
Bern,24
Graubünden,22
Zürich,21
Zug,17
Neuenburg,12
Basel-Stadt,11
Freiburg,11
Wallis,5
Appenzell Innerrhoden,
Genf,
Jura,
Nidwalden,
Tessin,
Waadt,
