Kategorie: Alle Kategorien

Region,Wohnung: (05.04.18 bis 05.04.18)
Glarus,100
Obwalden,47
Uri,44
Thurgau,34
Appenzell Ausserrhoden,32
Schwyz,30
Graubünden,28
Bern,24
Sankt Gallen,23
Jura,23
Luzern,22
Schaffhausen,21
Solothurn,20
Zug,16
Basel-Stadt,15
Aargau,15
Zürich,14
Basel-Landschaft,12
Freiburg,5
Tessin,4
Waadt,3
Appenzell Innerrhoden,
Genf,
Neuenburg,
Nidwalden,
Wallis,
