Kategorie: Alle Kategorien

Region,Wohnung: (08.02.16 bis 08.02.16)
Uri,100
Schaffhausen,84
Appenzell Ausserrhoden,71
Thurgau,50
Basel-Landschaft,29
Solothurn,29
Aargau,18
Bern,14
Basel-Stadt,13
Luzern,13
Zürich,12
Sankt Gallen,11
Zug,10
Graubünden,7
Freiburg,6
Genf,4
Waadt,3
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schwyz,
Tessin,
Wallis,
