Kategorie: Alle Kategorien

Region,Wohnung: (11.08.17 bis 11.08.17)
Appenzell Ausserrhoden,100
Uri,82
Basel-Landschaft,44
Thurgau,32
Sankt Gallen,31
Solothurn,25
Aargau,23
Luzern,19
Schwyz,19
Zürich,18
Bern,18
Tessin,17
Zug,15
Graubünden,14
Freiburg,9
Wallis,8
Basel-Stadt,7
Waadt,3
Genf,3
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
