Kategorie: Alle Kategorien

Region,Wohnung: (17.04.17 bis 17.04.17)
Appenzell Innerrhoden,100
Glarus,28
Luzern,11
Aargau,8
Solothurn,7
Thurgau,7
Sankt Gallen,6
Basel-Landschaft,6
Graubünden,6
Schwyz,5
Zürich,5
Zug,5
Wallis,4
Bern,4
Basel-Stadt,4
Freiburg,2
Tessin,2
Genf,1
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Uri,
Waadt,
