Kategorie: Alle Kategorien

Region,Wohnung: (09.06.18 bis 09.06.18)
Appenzell Innerrhoden,100
Appenzell Ausserrhoden,46
Uri,38
Basel-Stadt,35
Nidwalden,32
Zug,21
Jura,20
Schaffhausen,20
Schwyz,18
Sankt Gallen,18
Basel-Landschaft,17
Aargau,16
Luzern,16
Solothurn,15
Bern,13
Thurgau,11
Zürich,10
Genf,7
Freiburg,7
Tessin,4
Waadt,3
Glarus,
Graubünden,
Neuenburg,
Obwalden,
Wallis,
