Kategorie: Alle Kategorien

Region,Wohnung: (18.09.17 bis 18.09.17)
Appenzell Ausserrhoden,100
Glarus,63
Schwyz,47
Thurgau,47
Graubünden,37
Sankt Gallen,36
Schaffhausen,29
Aargau,24
Luzern,24
Solothurn,22
Basel-Landschaft,17
Zürich,17
Bern,15
Zug,11
Freiburg,7
Basel-Stadt,6
Waadt,4
Genf,4
Appenzell Innerrhoden,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Tessin,
Uri,
Wallis,
