Kategorie: Alle Kategorien

Region,Wohnung: (15.03.17 bis 15.03.17)
Obwalden,100
Appenzell Ausserrhoden,82
Nidwalden,74
Graubünden,42
Schaffhausen,40
Aargau,37
Schwyz,32
Luzern,30
Thurgau,26
Sankt Gallen,24
Solothurn,23
Basel-Landschaft,21
Zürich,21
Basel-Stadt,21
Zug,20
Bern,15
Wallis,8
Genf,7
Waadt,6
Appenzell Innerrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Tessin,
Uri,
