Kategorie: Alle Kategorien

Region,Wohnung: (21.08.18 bis 21.08.18)
Appenzell Innerrhoden,100
Appenzell Ausserrhoden,61
Schwyz,37
Nidwalden,34
Aargau,22
Graubünden,22
Zug,21
Basel-Landschaft,20
Schaffhausen,19
Luzern,17
Thurgau,17
Sankt Gallen,17
Zürich,15
Basel-Stadt,12
Bern,11
Solothurn,10
Tessin,8
Freiburg,7
Wallis,4
Waadt,2
Genf,
Glarus,
Jura,
Neuenburg,
Obwalden,
Uri,
