Kategorie: Alle Kategorien

Region,Wohnung: (10.03.17 bis 10.03.17)
Glarus,100
Appenzell Ausserrhoden,93
Schaffhausen,90
Nidwalden,76
Schwyz,57
Thurgau,28
Luzern,26
Basel-Landschaft,24
Sankt Gallen,23
Graubünden,20
Bern,19
Zürich,16
Basel-Stadt,16
Zug,15
Solothurn,14
Aargau,14
Freiburg,9
Wallis,8
Tessin,6
Genf,5
Waadt,2
Appenzell Innerrhoden,
Jura,
Neuenburg,
Obwalden,
Uri,
