Kategorie: Alle Kategorien

Region,Wohnung: (03.11.16 bis 03.11.16)
Glarus,100
Obwalden,83
Appenzell Ausserrhoden,78
Nidwalden,75
Thurgau,39
Graubünden,35
Solothurn,30
Sankt Gallen,28
Schwyz,21
Basel-Landschaft,21
Luzern,20
Bern,16
Basel-Stadt,15
Aargau,13
Zürich,11
Wallis,9
Tessin,6
Genf,6
Waadt,2
Appenzell Innerrhoden,
Freiburg,
Jura,
Neuenburg,
Schaffhausen,
Uri,
Zug,
