Kategorie: Alle Kategorien

Region,Wohnung: (14.07.17 bis 14.07.17)
Obwalden,100
Glarus,99
Nidwalden,83
Solothurn,59
Thurgau,57
Basel-Landschaft,53
Schaffhausen,46
Schwyz,34
Sankt Gallen,31
Graubünden,29
Basel-Stadt,23
Luzern,23
Aargau,20
Bern,18
Zug,17
Zürich,16
Tessin,13
Freiburg,11
Wallis,9
Genf,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Uri,
Waadt,
