Kategorie: Alle Kategorien

Region,Wohnung: (17.03.18 bis 17.03.18)
Schaffhausen,100
Glarus,81
Uri,78
Schwyz,72
Thurgau,50
Basel-Stadt,47
Zug,42
Aargau,42
Jura,40
Sankt Gallen,35
Graubünden,32
Solothurn,30
Luzern,29
Zürich,28
Bern,25
Basel-Landschaft,19
Tessin,8
Wallis,7
Waadt,5
Genf,4
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Neuenburg,
Nidwalden,
Obwalden,
