Kategorie: Alle Kategorien

Region,Wohnung: (16.07.18 bis 16.07.18)
Nidwalden,100
Appenzell Innerrhoden,90
Obwalden,43
Glarus,40
Solothurn,30
Luzern,30
Appenzell Ausserrhoden,30
Schwyz,29
Basel-Landschaft,24
Jura,21
Thurgau,20
Basel-Stadt,20
Schaffhausen,19
Graubünden,18
Zug,17
Zürich,16
Bern,16
Sankt Gallen,15
Aargau,14
Waadt,6
Wallis,4
Tessin,3
Freiburg,
Genf,
Neuenburg,
Uri,
