Kategorie: Alle Kategorien

Region,Wohnung: (26.02.17 bis 26.02.17)
Obwalden,100
Appenzell Ausserrhoden,65
Nidwalden,51
Luzern,24
Basel-Landschaft,22
Schaffhausen,22
Sankt Gallen,20
Thurgau,18
Aargau,18
Zürich,16
Graubünden,15
Bern,13
Schwyz,12
Solothurn,10
Zug,9
Basel-Stadt,7
Genf,5
Tessin,4
Wallis,4
Waadt,3
Appenzell Innerrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Uri,
