Kategorie: Alle Kategorien

Region,Wohnung: (12.03.16 bis 12.03.16)
Uri,100
Nidwalden,61
Schaffhausen,56
Solothurn,41
Thurgau,28
Sankt Gallen,25
Zug,24
Basel-Landschaft,23
Luzern,19
Graubünden,18
Zürich,13
Aargau,10
Bern,9
Freiburg,9
Basel-Stadt,8
Wallis,8
Tessin,6
Genf,2
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
Schwyz,
