Kategorie: Alle Kategorien

Region,Wohnung: (14.12.16 bis 14.12.16)
Aargau,100
Sankt Gallen,73
Zug,72
Schwyz,71
Bern,69
Thurgau,68
Solothurn,60
Freiburg,59
Basel-Landschaft,58
Luzern,57
Basel-Stadt,52
Zürich,49
Graubünden,41
Wallis,30
Genf,24
Tessin,23
Waadt,7
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Uri,
